Município,CNES,Nome da UBS,Calendário vacinal afixado em local visível,Há controle de acesso por meio de chave ou senha à área das vacinas,A sala de vacina é utilizada exclusivamente para este fim,Marque quais dos itens abaixo estão FALTANDO na sala de vacina inspecionada,Materiais perfurocortantes são descartados adequadamente,As seringas e agulhas estão em recipientes fechados e limpos,Sala de vacina climatizada,Sala de vacina dispõe de paredes e pisos laváveis e de fácil higienização,O equipamento de refrigeração está susceptível à luz solar direta,Como é registrada a data de abertura do frasco em vacinas multidose,Foi verificada a falta de quais vacinas listadas abaixo,Existem caixas térmicas/isopores sendo utilizadas para outras finalidades,A temperatura interna das caixas térmicas/isopor com vacinas está sendo monitorada continuamente,Tipos de equipamentos utilizados para estocagem das vacinas,Equipamento de armazenamento exclusivo para as vacinas,Tomada elétrica é exclusiva do equipamento,Equipamento mal conservado ou com problemas de funcionamento,Mnutenção dentro da data de validade,Painel de exibição de temperatura funcional,Temperatura interna do equipamento está sendo monitorada por termômetro,Temperatura no painel do equipamento entre 2°C e 8°C,Mecanismo de proteção contra queda de energia,Anotações diárias da temperatura em formulário próprio,Houve alteração anormal da temperatura do equipamento que armazena as vacinas,Como é feito o registro da vacinação,Controle pela ESF do acompanhamento das crianças de 0-1 ano de idade com vacinação em atraso,Agentes da ESF realizaram busca ativa de crianças de 0-1 ano com vacinação em atraso em abril/2023,Quantitativo de crianças de 0-1 ano de idade cadastradas na UBS,Quantitativo de crianças de 0-1 ano de idade com calendário vacinal em atraso em abril/2023,Documentos da última supervisão realizada pela Gestão de saúde municipal nas salas de vacinação,Documentos da última manutenção nos equipamentos de refrigeração,Documentos da designação formal do responsável técnico,Cobertura Vacinal
Nazaré da Mata,2703629,PSF EUGÊNIO BANDEIRA,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.7769750000000001
Recife,3301974,US 302 UFS BYRON SARINHO,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,0,0.6775
Poção,7509197,USF GILSON MERGULHAO BEZERRA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.899375
Poção,7575149,USF JUDITE DA SILVA ANDRADE,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.899375
Pedra,3415090,USF ALTO DA BOA VISTA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.87725
Nazaré da Mata,2636298,PSF DO JUÁ,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,1,0,1,1,0.0,0,0,0.7769750000000001
Bom Jardim,2703262,PSF DOS FREITAS,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,1,1,1,0.0,0,0,0.9077500000000001
Recife,20648,US 222 UFS CÓRREGO DO CURIÓ,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0,0,1.0,1,1,1,0,1.0,1,0,0.6775
Orocó,9407537,PSF BELARMINO PEDRO DA SILVA,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.781375
Poção,2349981,USF RENASCENCA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.899375
Belo Jardim,2436353,UBS SANTO ANTÔNIO I II e III,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,0.0,1,0,0.930375
Recife,22268,US 244 UFS PROF. ANÔNIO FRANCISCO AREIAS,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,1.0,1,0,0.6775
Poção,2349914,USF NOSSA SENHORA DE FATIMA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.899375
Feira Nova,2347067,PSF SAO JOSE DA CACHOEIRA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,1,0,1,0,1.0,0,0,0.850475
Recife,6334067,US 350 UFS CÓRREGO DO EUCALIPTO,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1.0,1,1,1,0,1.0,1,0,0.6775
Pedra,3415074,USF JOSE CAMPELO SALVIANO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,1.0,1,1,0.87725
Recife,22381,US 247 UFS ROSA SELVAGEM,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,1,1,1,0,1.0,0,0,0.6775
Recife,2127,US 216 UFS APIPUCOS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,0,0.6775
Pedra,2633280,USF ANA ENEDINA ANDRADE DE MOURA,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,1.0,1,1,0.87725
Pedra,3415058,USF PRATEADO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.87725
Pedra,9421211,USF SAO JOSE,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,1.0,1,1,0.87725
Belo Jardim,4017609,UBS COHAB II NARCISO VITAL DE MELO,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,0.5,1,1,1,1,0.0,1,0,0.930375
Pedra,26333002,USF ANTONIO DE MELO CAVALCANTI,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,1.0,1,1,0.87725
Recife,22233,US 226 USF CHÃO DE ESTRELAS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1.0,0,0,1,1,1.0,1,0,0.6775
Belo Jardim,7758286,UBS TEREZA MENDONÇA ANTÔNIO RODRIGUES DA COSTA,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,0.5,1,1,1,1,0.0,1,0,0.930375
Lagoa dos Gatos,980501,UBS-Vila do Rosário,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.657425
Lagoa dos Gatos,2353970,UBS- Almerinda Simões de Barros (Lagoa de Souza),1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.657425
Venturosa,3507955,UBSF MARIA LENICE ALEXANDRE TENORIO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0.5,0,1.0,1,1,1,1,0.0,1,1,0.958
Lagoa dos Gatos,2713365,UBS-Antônio Joaquim da Silva,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.657425
Venturosa,7694322,UBSF SATILIENSE,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,1,1,1,0,0.0,1,1,0.958
Belo Jardim,6284418,UBS MARIA CRISTINA,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,0.0,1,0,0.930375
Venturosa,925659,UBSF ALBINO BEZERRA DE VASCONCELOS,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,1,1,0.958
Venturosa,3507971,UBSF MAE LIPU,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,1,1,0.958
Santa Terezinha,7711026,USF Ednalva Farias de Araújo,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0.5,0,1.0,1,1,1,0,0.0,0,1,1.364075
Venturosa,2633248,UBSF COHAB JOAO FRANCISCO BEZERRA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,1,1,0.958
Venturosa,6611907,UBSF VALDECY DA SILVA BACURAU,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,1,1,0.958
Orocó,2634805,PSF MARIA AGUSTINHA DIAS DOS SANTOS,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,0,0.0,0,0,0.781375
Venturosa,2633213,UBSF AZEVEM JOSE JORGE BEZERRA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,1,1,1,1,0.0,1,1,0.958
Orocó,2634848,PSF LUIZ GONZAGA,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,0,0.0,0,0,0.781375
Venturosa,2633221,UBSF PEDRA FIXE ANTONIO PEDRO DA SILVA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,1,1,0.958
Venturosa,2633205,UBSF UNIDADE DE SAUDE DO TARA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,0.0,1,1,0.958
Feira Nova,2347083,PSF VILA DO OURO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,0,0.850475
Feira Nova,41068,PSF EDVA CHAVES DE ALMEIDA PAULA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,0,0,0.850475
Feira Nova,3031128,PSF AUGUSTO PEDRO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,0,0,0.850475
Belo Jardim,2436280,UBS VILA RAIZ JOSÉ ESTEVÃO FILHO,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,1,0.5,1,1,1,1,1.0,0,0,0.930375
Feira Nova,4018311,PSF AGOSTINHO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0.5,0,1.0,1,0,1,0,0.0,0,0,0.850475
Feira Nova,9326308,UNIDADE BASICA DE SAUDE JOAO NESTOR,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,0,0.850475
Feira Nova,3452174,PSF GERSON B DE BRITO,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,0,0,0.850475
Saloá,2631873,UBS SERRINHA DA PRATA,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,1.1061750000000001
Feira Nova,3268012,PSF FIRMINO AFONSO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,0,0,0.850475
Saloá,2704129,UBS VIRGEM DOS POBRES,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.1061750000000001
Bom Jardim,2636905,PSF DE UMARI,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,1,1,1,0.0,0,0,0.9077500000000001
Ouricuri,7597916,USF SAO SEBASTIAO,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.811925
Ouricuri,3403289,USF ALTO PARAISO,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,0,0,0.811925
Lagoa do Ouro,2631946,Igapó,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.9891249999999999
Ouricuri,7688989,USF SANTO ANTONIO II,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.811925
Lagoa do Ouro,2704242,Campo Alegre,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.9891249999999999
Ouricuri,2353253,USF JOSE PIMENTEL LINS,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,1,0,0.811925
Ouricuri,2713527,USF NOSSA SENHORA DE FATIMA,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,1,0,0.811925
Lagoa do Ouro,2704234,Cohab,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.9891249999999999
Lagoa do Ouro,7252196,Riacho Seco,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.9891249999999999
Panelas,6906869,UBS BOM JESUS,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
Lagoa do Ouro,3051765,São Cristóvão,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,1,1,0.9891249999999999
Lagoa do Ouro,3045749,Admeia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.9891249999999999
Lagoa do Ouro,2631954,Caboclo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.9891249999999999
Belo Jardim,4017617,UBS COHAB I 01 ALUIZIO CLEMENTE,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,0.5,1,1,1,1,0.0,1,0,0.930375
Recife,22489,Us 250 Usf Ur12 Ur5 3 Etapa,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,1,1.0,1,0,0.6775
Belo Jardim,2436337,UBS FREI DAMIÃO PEDRO BARBOSA,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,1,1,1,1,0.0,1,0,0.930375
Ouricuri,3566501,USF AEROPORTO,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.811925
Ouricuri,2714221,USF SAO JOAO DOS LOPES,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.811925
Ouricuri,2353202,USF VIDEU,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,0.0,1,0,0.811925
Ouricuri,2713314,USF CARA BRANCA,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0.5,1,1.0,0,0,1,1,0.0,0,0,0.811925
Pombos,304824,USF JOAO FARIAS,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,0,1,1,1.0,0,1,0.7016
Ouricuri,7429169,USF LIMOEIRO,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.811925
Ouricuri,3566528,USF PRADICO,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,0,0,1,0,0.0,0,0,0.811925
Ouricuri,7448074,USF PILOES,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,0.5,0,0,1,1,0.0,0,0,0.811925
Santa Cruz do Capibaribe,6790852,UBS Centro I,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
Itapissuma,2637987,USF Espinheiro,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.0,0,0,1,0,0.0,0,1,0.47695
Itapissuma,2432374,USF Mangabeira,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,1,1,0.47695
Itapissuma,5939674,USF Botafogo II,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,0,1,0.47695
Orocó,2634791,PSF CASA NOVA,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.781375
Santa Cruz do Capibaribe,6830765,USF São Cristóvão,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
Santa Cruz do Capibaribe,2344351,USF Pará,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,0.0,0,1,1.03515
Santa Terezinha,2499983,USF Vila do Tigre,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,0,1,1.364075
Santa Cruz do Capibaribe,127256,USF Santa Filomena,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
Santa Terezinha,2499991,USF Lagoa do Mizael,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,1,1.364075
Itapissuma,2432331,USF Grêmio,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,0.0,0,1,0.47695
Itapissuma,2432358,USF Várzea,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0.5,0,0,1,0,0.0,0,1,0.47695
Cabrobó,7428510,PSF JOAQUIM SOARES DA SILVA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1.0,1,0,1,0,0.0,0,0,0.997275
Itapissuma,6928358,USF Cidade Criança,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,1,1,0,0.0,0,1,0.47695
Tupanatinga,2712369,POVOADO BOQUEIRÃO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,1,0,1.17315
Tupanatinga,989819,CARIE,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,1,0,1.17315
Itapissuma,2432390,USF Cajueiro,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,0,1,0.47695
Itapissuma,261408,USF Nova Itapissuma,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0,1.0,0,0,1,1,0.0,0,1,0.47695
Saloá,6507085,UBS SANTA TEREZA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,1.1061750000000001
Saloá,2428326,UBS ANTÔNIO A DE SOUZA - VÁRZEA DA SERRA,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,1.1061750000000001
Saloá,2428318,UBS CATIMBAU,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.1061750000000001
Ribeirão,2711338,PSF VIII - NANIE DE SIQUEIRA SANTOS,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,1,1,0.688175
Ribeirão,2712253,PSF IX - JOSE COSTA CAVALCANTE JUNIOR,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,0,0,1,1,1.0,1,1,0.688175
Ribeirão,3053644,PSF III - JOSÉ REGIS DE MOURA,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0.5,1,1.0,0,0,1,0,1.0,1,1,0.688175
Santa Cruz do Capibaribe,7648324,PSF NOVA SANTA CRUZ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,1,1.03515
Santa Cruz do Capibaribe,3184714,UNIDADE DE SAUDE DA FAMILIA DO BELA VISTA,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,0,1.0,0,1,1.03515
Santa Cruz do Capibaribe,2344297,UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,1.0,0,1,1.03515
Santa Cruz do Capibaribe,3321363,UNIDADE DE SAUDE DA FAMILIA DO CRUZ ALTA,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
Santa Cruz do Capibaribe,2344378,UNIDADE DE SAUDE DA FAMILIA DA PALESTINA,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,0,0,1,0,1.0,0,1,1.03515
Santa Cruz do Capibaribe,6790828,UNIDADE DE SAUDE DA FAMILIA DO OSCAZAO,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
Saloá,3752828,UBS ANTONIO BARROS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.1061750000000001
Saloá,2631881,UBS JAQUEIRÃO,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.1061750000000001
Saloá,77266694,UBS ZULMIRA ALVES DE SOUZA,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.1061750000000001
Santa Cruz do Capibaribe,6830773,UNIDADE DE SAUDE DA FAMILIA DO PEDRA BRANCA,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,0,0.0,0,1,1.03515
Ribeirão,6009697,PSFXI - JOÃO DE BARROS E SILVA,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
Ribeirão,2713047,PSF I - HUMERTO DE BARROS E SILVA,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
Ribeirão,2713306,PSF II - TANCREDO NEVES,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
Panelas,7321961,ESF PANORAMA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,1.1226
Panelas,2631741,ESF BREJO DE JOÃO ALVES,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
Panelas,3935132,UBS DO TIMBÓ,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
Panelas,6906850,ESF PAU FERRO,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
Panelas,189626,UBS BOCA DA MATA,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,1.1226
Recife,26387,Us 270 Usf Monte Verde,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,1,1.0,1,0,0.6775
Ribeirão,2712377,PSF X - NELSON DE BRITO,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
Ribeirão,2713179,PSF VI - JOSÉ LOPES DE SIQUEIRA SANTOS,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
Dormentes,3011623,UBS Albertina Cristina de Macedo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,1,1,0,0.0,0,0,0.7951999999999999
Bom Jardim,2636883,PSF DE FEIJAO II,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,1,1,1,1,0.0,0,0,0.9077500000000001
Ribeirão,2713152,PSF VII FERNANDO JULIO DE ALBUQUERQUE MARANHAO,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
Dormentes,7349955,UBS Joana Andrelina de Macedo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.7951999999999999
Panelas,2631776,ESF SÃO JOSÉ DO BOLA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,1.1226
